"D:\MassHunter\Data\20221025 ceramide neg\acyl01_40_60.d"," -ESI TIC MRM Frag=166.0V (** -> **) acyl01_40_60.d "
"No integration results available"
"D:\MassHunter\Data\20221025 ceramide neg\acyl01_40_60.d"," Cer(d18:1/16:0;O): -ESI MRM Frag=166.0V CID@40.0 (612.5 -> 308.3) acyl01_40_60.d "
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"9" ,8.759,8.898,8.981,138.27,982.11,38.74,36.37,7.90,0.222,0.095,77.18,69.98,8.773,8.773,8.981,8.995,45.91,45.91,0.78,184.18,,,  ,253.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"10" ,9.078,9.175,9.299,100.29,439.70,17.34,26.38,3.54,0.222,0.067,49.84,45.96,9.078,9.092,9.230,9.299,45.91,45.91,0.60,146.20,,,  ,253.3,,,,,,,,,,,,

"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d"," GlcCer(d18:1/18:0;O): -ESI MRM Frag=166.0V CID@60.0 (802.6 -> 253.3) acyla1_60_80.d "
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"1" ,5.476,5.532,5.587,101.28,360.97,10.06,22.16,2.75,0.111,0.062,45.90,45.90,5.407,5.476,5.587,5.601,45.90,45.90,1.04,147.18,,,  ,253.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"2" ,6.073,6.196,6.306,327.16,1693.41,47.21,71.58,12.90,0.233,0.071,52.07,64.90,6.058,6.072,6.293,6.307,52.07,64.90,1.49,386.04,,,  ,253.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"3" ,6.310,6.377,6.404,166.73,633.66,17.66,36.48,4.83,0.094,0.079,78.08,175.06,6.293,6.307,6.390,6.404,78.08,82.12,0.44,247.66,,,  ,253.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"4" ,6.613,6.681,6.723,446.08,1953.29,54.45,97.60,14.88,0.110,0.066,59.56,414.36,6.570,6.598,6.709,6.709,59.56,69.13,0.46,511.60,,,  ,253.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"5" ,6.723,6.737,6.847,380.26,1710.36,47.68,83.19,13.03,0.125,0.084,414.36,169.82,6.709,6.709,6.834,6.847,69.13,79.99,4.00,450.60,,,  ,253.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"6" ,6.917,6.958,7.013,163.51,555.33,15.48,35.77,4.23,0.096,0.064,112.36,102.24,6.903,6.917,7.014,7.041,97.37,102.24,1.30,262.98,,,  ,253.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"7" ,7.221,7.235,7.291,118.16,368.26,10.27,25.85,2.81,0.069,0.058,166.92,118.58,7.208,7.221,7.305,7.318,112.55,118.58,1.96,231.92,,,  ,253.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"8" ,7.453,7.582,7.679,457.07,3587.24,100.00,100.00,27.33,0.225,0.134,132.75,247.28,7.429,7.443,7.679,7.692,132.75,152.35,0.95,600.98,,,  ,253.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"9" ,7.679,7.734,7.796,164.77,698.38,19.47,36.05,5.32,0.117,0.084,247.28,162.58,7.679,7.692,7.789,7.817,152.35,162.58,1.03,321.94,,,  ,253.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"10" ,8.274,8.316,8.371,175.49,623.60,17.38,38.39,4.75,0.097,0.062,178.92,201.96,8.246,8.260,8.468,8.482,178.92,201.96,1.44,364.28,,,  ,253.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"11" ,8.897,8.925,9.035,104.00,497.57,13.87,22.75,3.79,0.138,0.068,143.92,88.36,8.884,8.897,9.077,9.091,132.50,88.36,1.93,227.62,,,  ,253.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"12" ,9.659,9.770,9.812,116.36,443.03,12.35,25.46,3.38,0.152,0.065,46.10,74.36,9.618,9.673,9.812,9.825,45.99,46.00,1.14,162.36,,,  ,253.3,,,,,,,,,,,,

"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d"," GlcCer(d18:1/20:0;O): -ESI MRM Frag=166.0V CID@80.0 (830.6 -> 281.3) acyla1_60_80.d "
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"1" ,4.589,4.755,4.769,135.27,801.38,2.98,5.12,0.83,0.180,0.113,53.50,165.32,4.589,4.603,4.769,4.783,52.96,53.79,0.22,189.00,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"2" ,4.769,4.810,4.866,145.17,660.77,2.46,5.49,0.69,0.097,0.088,165.32,92.74,4.769,4.783,4.866,4.880,53.79,54.24,1.67,199.16,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"3" ,5.020,5.129,5.212,130.45,912.33,3.39,4.94,0.95,0.192,0.127,54.96,114.44,4.977,5.004,5.198,5.212,54.96,55.85,0.86,185.92,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"4" ,5.212,5.281,5.378,270.49,1623.29,6.04,10.23,1.68,0.166,0.106,114.44,112.48,5.198,5.212,5.364,5.378,55.85,56.62,1.17,326.66,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"5" ,5.378,5.420,5.487,125.80,457.43,1.70,4.76,0.47,0.109,0.065,112.48,57.13,5.364,5.378,5.503,5.503,56.62,57.13,1.05,182.62,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"6" ,5.624,5.725,5.789,154.64,822.97,3.06,5.85,0.85,0.164,0.089,63.92,81.39,5.600,5.614,5.780,5.794,63.92,81.39,0.65,229.22,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"7" ,6.099,6.168,6.237,169.79,814.15,3.03,6.42,0.84,0.139,0.078,63.68,91.14,6.057,6.071,6.251,6.251,63.68,91.14,1.19,247.20,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"8" ,6.791,6.846,6.887,137.80,460.49,1.71,5.21,0.48,0.096,0.063,153.82,133.50,6.736,6.750,6.888,6.916,153.82,133.50,0.56,279.94,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"9" ,7.061,7.207,7.387,1487.24,13879.11,51.64,56.27,14.40,0.326,0.175,198.11,698.80,7.013,7.027,7.387,7.401,198.11,230.99,2.27,1700.06,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"10" ,7.387,7.497,7.705,2643.25,26874.59,100.00,100.00,27.88,0.319,0.150,698.80,747.04,7.387,7.401,7.705,7.719,389.53,535.72,2.17,3083.62,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"11" ,7.705,7.775,7.899,646.45,3976.47,14.80,24.46,4.13,0.194,0.100,747.04,537.40,7.705,7.719,7.885,7.899,492.21,492.21,1.40,1138.66,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"12" ,7.899,7.927,7.982,192.51,754.23,2.81,7.28,0.78,0.083,0.071,537.40,518.48,7.885,7.899,7.982,7.996,492.21,492.21,1.67,684.72,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"13" ,8.719,8.855,8.924,1337.52,11678.07,43.45,50.60,12.12,0.205,0.178,779.43,1946.82,8.675,8.689,8.924,8.938,779.43,844.60,0.67,2160.10,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"14" ,8.924,9.035,9.077,1479.79,11969.87,44.54,55.98,12.42,0.152,0.194,1946.82,1988.90,8.924,8.938,9.090,9.118,844.60,893.04,0.75,2359.62,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"15" ,9.077,9.146,9.215,1523.80,9686.39,36.04,57.65,10.05,0.139,0.117,1988.90,1490.64,9.090,9.118,9.215,9.229,893.04,937.08,1.50,2438.86,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"16" ,9.215,9.257,9.365,623.71,3229.85,12.02,23.60,3.35,0.150,0.088,1490.64,984.65,9.215,9.229,9.381,9.395,937.08,984.65,2.32,1574.00,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"17" ,9.402,9.451,9.520,332.63,1084.68,4.04,12.58,1.13,0.117,0.062,996.63,987.62,9.381,9.395,9.506,9.506,996.63,1033.96,0.91,1344.58,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"18" ,9.532,9.644,9.705,557.04,3316.91,12.34,21.07,3.44,0.174,0.116,1037.73,1092.91,9.506,9.506,9.741,9.741,1037.73,1092.91,0.55,1630.64,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"19" ,9.760,9.824,9.908,225.77,1161.99,4.32,8.54,1.21,0.148,0.100,952.96,997.96,9.741,9.741,9.894,9.908,952.96,997.96,1.39,1198.44,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"20" ,9.908,9.977,9.991,1190.06,2226.61,8.29,45.02,2.31,0.083,0.040,997.96,915.89,9.894,9.908,9.991,9.991,877.81,915.89,0.19,2099.60,,,  ,281.3,,,,,,,,,,,,

"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d"," GlcCer(d18:1/20:0;O): -ESI MRM Frag=166.0V CID@70.0 (830.6 -> 281.3) acyla1_60_80.d "
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"1" ,4.360,4.422,4.616,148.90,1236.15,3.56,3.37,0.83,0.257,0.153,68.48,63.16,4.339,4.353,4.616,4.630,68.48,63.16,2.99,216.08,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"2" ,5.196,5.253,5.323,357.00,1499.63,4.32,8.09,1.00,0.126,0.068,200.88,339.82,5.170,5.184,5.309,5.323,200.88,200.88,1.43,557.88,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"3" ,6.007,6.098,6.310,297.76,2460.53,7.09,6.75,1.65,0.303,0.098,182.76,152.90,5.932,5.946,6.320,6.348,182.76,152.90,2.34,471.52,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"4" ,6.627,6.791,6.929,244.83,2510.60,7.23,5.55,1.68,0.303,0.185,114.28,226.90,6.611,6.625,6.929,6.943,114.28,114.28,1.12,359.10,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"5" ,6.929,6.999,7.068,334.67,1805.54,5.20,7.58,1.21,0.139,0.093,226.90,262.58,6.929,6.943,7.054,7.068,114.28,114.28,1.00,448.94,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"6" ,7.068,7.220,7.359,2094.03,22355.91,64.41,47.44,14.95,0.291,0.204,262.58,1070.96,7.054,7.068,7.359,7.373,114.28,114.28,1.07,2208.30,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"7" ,7.359,7.497,7.594,4414.38,34708.41,100.00,100.00,23.22,0.235,0.137,1070.96,2693.56,7.359,7.373,7.608,7.608,438.74,536.63,0.80,4910.70,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"8" ,7.594,7.650,7.733,1206.07,6493.62,18.71,27.32,4.34,0.139,0.079,2693.56,1709.88,7.608,7.608,7.719,7.733,1791.79,1567.31,1.55,2908.08,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"9" ,7.733,7.747,7.802,268.96,841.20,2.42,6.09,0.56,0.069,0.062,1709.88,1454.70,7.719,7.733,7.857,7.857,1567.31,1454.70,1.51,1813.82,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"10" ,7.871,7.913,7.982,352.89,1376.22,3.97,7.99,0.92,0.111,0.095,1130.40,739.44,7.857,7.857,7.996,7.996,1130.40,739.44,0.70,1336.70,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"11" ,8.093,8.148,8.190,438.38,1511.42,4.35,9.93,1.01,0.097,0.061,683.54,812.28,8.065,8.079,8.328,8.328,683.54,812.28,1.13,1195.50,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"12" ,8.388,8.425,8.474,192.81,635.45,1.83,4.37,0.43,0.086,0.060,641.86,692.79,8.356,8.356,8.467,8.481,641.86,692.79,1.62,856.74,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"13" ,8.674,8.813,8.855,1639.56,10233.28,29.48,37.14,6.85,0.181,0.094,1412.82,2863.96,8.536,8.536,8.841,8.855,1412.82,1527.25,0.33,3140.48,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"14" ,8.855,8.924,8.965,3157.82,16076.27,46.32,71.53,10.75,0.111,0.110,2863.96,3982.62,8.841,8.855,8.965,8.979,1527.25,1597.47,0.67,4728.96,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"15" ,8.965,9.007,9.173,2995.90,28192.32,81.23,67.87,18.86,0.208,0.170,3982.62,2901.90,8.965,8.979,9.159,9.173,1597.47,1729.15,4.00,4619.72,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"16" ,9.173,9.215,9.423,1425.55,12698.30,36.59,32.29,8.49,0.249,0.175,2901.90,1994.62,9.159,9.173,9.409,9.409,1729.15,1887.17,3.50,3181.04,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"17" ,9.423,9.464,9.511,378.60,975.59,2.81,8.58,0.65,0.088,0.090,1994.62,1943.00,9.409,9.409,9.520,9.533,1887.17,1943.00,0.82,2292.10,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"18" ,9.546,9.644,9.700,498.76,2462.03,7.09,11.30,1.65,0.154,0.113,1965.44,2286.18,9.520,9.533,9.700,9.713,1965.44,2062.73,0.94,2526.38,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"19" ,9.700,9.741,9.835,410.38,1765.03,5.09,9.30,1.18,0.136,0.101,2286.18,2148.64,9.700,9.713,9.852,9.866,2062.73,2148.64,2.31,2499.44,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"20" ,9.949,9.963,9.977,174.68,-345.96,-1.00,3.96,-0.23,0.028,0.004,1860.84,1105.48,9.852,9.866,9.977,9.977,2074.16,2074.16,0.34,2248.84,,,  ,281.3,,,,,,,,,,,,

"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d"," GlcCer(d18:1/20:0;O): -ESI MRM Frag=166.0V CID@60.0 (830.6 -> 281.3) acyla1_60_80.d "
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"1" ,4.838,4.976,5.045,420.15,2484.45,3.41,5.93,0.89,0.208,0.082,147.78,158.78,4.810,4.838,5.045,5.073,129.66,135.14,0.50,553.46,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"2" ,5.156,5.295,5.364,560.91,4078.57,5.60,7.92,1.45,0.208,0.116,228.74,297.74,5.142,5.170,5.364,5.378,138.06,143.53,0.55,702.62,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"3" ,5.364,5.433,5.475,378.48,1894.01,2.60,5.34,0.67,0.111,0.113,297.74,382.08,5.364,5.378,5.489,5.489,143.53,146.45,0.80,523.84,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"4" ,5.475,5.530,5.599,330.17,1782.32,2.45,4.66,0.64,0.125,0.089,382.08,235.28,5.489,5.489,5.586,5.599,146.45,149.74,1.67,478.08,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"5" ,6.787,6.846,6.874,427.48,1581.31,2.17,6.03,0.56,0.087,0.069,181.03,358.76,6.763,6.777,6.874,6.888,181.03,183.33,0.76,610.08,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"6" ,6.874,6.971,7.040,434.73,3536.15,4.85,6.14,1.26,0.166,0.153,358.76,348.52,6.874,6.888,7.040,7.054,183.33,187.71,0.86,620.62,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"7" ,7.040,7.234,7.372,3571.84,42128.52,57.80,50.41,15.01,0.332,0.198,348.52,1597.22,7.040,7.054,7.372,7.386,187.71,196.47,0.95,3764.66,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"8" ,7.372,7.511,7.719,7085.76,72889.47,100.00,100.00,25.98,0.346,0.145,1597.22,2440.74,7.372,7.386,7.705,7.719,667.35,840.93,1.50,7822.54,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"9" ,7.719,7.746,7.954,1598.62,14718.55,20.19,22.56,5.25,0.235,0.183,2440.74,1179.74,7.705,7.719,7.954,7.968,1073.54,1073.54,4.87,2672.16,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"10" ,7.954,7.996,8.051,548.22,1901.41,2.61,7.74,0.68,0.097,0.053,1179.74,1172.60,7.954,7.968,8.051,8.065,1073.54,1073.54,1.67,1621.76,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"11" ,8.051,8.107,8.171,581.76,2078.56,2.85,8.21,0.74,0.120,0.058,1172.60,1073.54,8.051,8.065,8.203,8.217,1073.54,1073.54,0.80,1655.30,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"12" ,8.565,8.896,8.951,5122.00,52506.56,72.04,72.29,18.71,0.386,0.184,1282.45,6291.36,8.467,8.480,8.938,8.965,1282.45,2112.36,0.36,7115.36,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"13" ,8.951,8.993,9.062,4833.50,27682.11,37.98,68.21,9.87,0.111,0.139,6291.36,5717.48,8.938,8.965,9.076,9.076,2112.36,2350.41,1.50,7035.12,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"14" ,9.062,9.076,9.090,3493.12,5679.39,7.79,49.30,2.02,0.028,0.042,5717.48,5725.40,9.062,9.062,9.104,9.104,2350.41,2409.91,2.00,5873.28,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"15" ,9.090,9.131,9.228,3513.10,22206.95,30.47,49.58,7.91,0.139,0.101,5725.40,3933.74,9.104,9.104,9.215,9.228,2409.91,2707.45,3.50,6012.26,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"16" ,9.228,9.298,9.395,1779.91,14224.77,19.52,25.12,5.07,0.166,0.166,3933.74,3979.60,9.215,9.228,9.381,9.381,2707.45,3064.47,1.00,4636.12,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"17" ,9.395,9.409,9.478,1102.84,3525.19,4.84,15.56,1.26,0.083,0.069,3979.60,3279.46,9.381,9.381,9.492,9.519,3064.47,3243.01,4.00,4197.06,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"18" ,9.519,9.589,9.615,507.38,1463.36,2.01,7.16,0.52,0.095,0.037,3397.36,3503.54,9.492,9.519,9.616,9.630,3285.00,3503.54,0.52,3951.22,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"19" ,9.741,9.755,9.769,315.05,261.81,0.36,4.45,0.09,0.028,0.034,3313.70,3405.36,9.699,9.727,9.824,9.838,3313.70,3405.36,5.08,3674.58,,,  ,281.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"20" ,9.829,9.921,9.959,916.49,3974.83,5.45,12.93,1.42,0.130,0.081,3213.12,3052.78,9.824,9.838,9.963,9.990,3213.12,3052.78,0.38,4016.20,,,  ,281.3,,,,,,,,,,,,

"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d"," GlcCer(d18:1/22:0;O): -ESI MRM Frag=166.0V CID@70.0 (858.7 -> 309.3) acyla1_60_80.d "
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"1" ,7.391,7.496,7.565,398.80,1725.37,100.00,100.00,70.56,0.174,0.071,45.96,46.10,7.219,7.385,7.565,7.579,45.96,45.96,1.01,444.76,,,  ,309.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"2" ,9.227,9.297,9.435,121.02,719.95,41.73,30.35,29.44,0.208,0.080,46.22,47.52,9.213,9.227,9.435,9.449,45.96,45.96,1.97,166.98,,,  ,309.3,,,,,,,,,,,,

"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d"," GlcCer(d18:1/22:0;O): -ESI MRM Frag=166.0V CID@80.0 (858.7 -> 309.3) acyla1_60_80.d "
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"1" ,7.371,7.496,7.704,415.88,1825.74,100.00,100.00,100.00,0.332,0.071,45.90,45.84,7.316,7.371,7.635,7.773,45.79,45.81,0.80,461.68,,,  ,309.3,,,,,,,,,,,,

"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d"," GlcCer(d18:1/22:0;O): -ESI MRM Frag=166.0V CID@60.0 (858.7 -> 309.3) acyla1_60_80.d "
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"1" ,7.357,7.482,7.623,295.91,1605.39,68.12,100.00,32.80,0.266,0.069,45.97,45.97,7.329,7.357,7.551,7.634,45.97,45.97,0.55,341.88,,,  ,309.3,,,,,,,,,,,,
"D:\MassHunter\Data\20221025 ceramide neg\acyla1_60_80.d" ,"2" ,8.687,8.756,8.812,200.61,932.61,39.57,67.79,19.05,0.125,0.076,95.10,99.42,8.673,8.687,8.812,8.825,45.97,45.97,0.83,246.58,,,  ,309.3,,,,,,,,,,,,
